id,name,main_category,sub_category,image,link,ratings,no_of_ratings,discount_price,actual_price
1408,Ajmal Blu Dreams EDP Citurs Fruity Perfume 100ml for Men and Sacrifice for HER EDP Floral Musky Perfume 50ml for Women +1 ...,4,16,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/71TVQC1ofsL._AC_UL320_.jpg,https://www.amazon.in/Ajmal-Dreams-Perfume-Sacrifice-Testers/dp/B088MB81NY/ref=sr_1_3393?qid=1679215135&s=luxury-beauty&sr=1-3393,,,"?2,079","?3,199"
1409,Ajmal Titanium EDP Citrus Spicy Perfume 100ml for Men and Shiro EDP Citrus Spicy Perfume 90ml for Men + 2 Parfum Testers FREE,4,16,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/61zFJIsouIL._AC_UL320_.jpg,https://www.amazon.in/Ajmal-Titanium-Citrus-Perfume-Testers/dp/B088M9LBQW/ref=sr_1_3394?qid=1679215135&s=luxury-beauty&sr=1-3394,3.5,3,"?2,370","?3,950"
1410,"L'Occitane Face Soap, 80gm",4,16,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/51UdKB2XXpL._AC_UL320_.jpg,https://www.amazon.in/LOccitane-Face-Soap-80g/dp/B07VB3RT1D/ref=sr_1_3395?qid=1679215135&s=luxury-beauty&sr=1-3395,4.3,24,,"?1,500"
1411,Paco Rabanne Olympea Legend Eau de Parfum For Women 80ml,4,16,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/61h8f828jFL._AC_UL320_.jpg,https://www.amazon.in/Paco-Rabanne-Olympea-Legend-Parfum/dp/B07Q83VK6P/ref=sr_1_3396?qid=1679215135&s=luxury-beauty&sr=1-3396,4.5,261,,"?6,850"
1412,"Abercrombie & Fitch First Instinct Blue Men Eau De Toilett, 100ml",4,16,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/616HVS5uVCS._AC_UL320_.jpg,https://www.amazon.in/Abercrombie-Fitch-First-Instinct-Toilett/dp/B07BWFVL49/ref=sr_1_3397?qid=1679215135&s=luxury-beauty&sr=1-3397,3.8,12,,"?5,200"
1413,"Tree Hut Shea Moisturizing Body Lotion Moroccan Rose, 255g",4,16,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/51HM8Jpsb-L._AC_UL320_.jpg,https://www.amazon.in/Tree-Hut-Moisturizing-Lotion-Moroccan/dp/B079FBLP19/ref=sr_1_3398?qid=1679215135&s=luxury-beauty&sr=1-3398,4.7,"4,237","?2,548","?3,639"
1414,Nature Republic Collagen BB Cream #1 Light Beige (SPF25 PA++),4,16,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/31P+8ctXU-L._AC_UL320_.jpg,https://www.amazon.in/Nature-Republic-Collagen-Cream-Light/dp/B0788BVHBZ/ref=sr_1_3399?qid=1679215135&s=luxury-beauty&sr=1-3399,4.6,20,"?4,858","?5,999"
1415,"theBalm Meet Matte Hughes Long Lasting Liquid Lipstick, Doting, 7.4ml",4,16,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/713pQcunp5L._AC_UL320_.jpg,https://www.amazon.in/theBalm-Hughes-Lasting-Liquid-Lipstick/dp/B01DX00QPW/ref=sr_1_3400?qid=1679215135&s=luxury-beauty&sr=1-3400,4,65,?869,"?1,449"
1416,"Salvatore Ferragamo Signorina Misteriosa Eau de Parfum, 100ml",4,16,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/61PTUXzLtqL._AC_UL320_.jpg,https://www.amazon.in/Ferragamo-Signorina-Misteriosa-Parfum-100ml/dp/B01BU92XRM/ref=sr_1_3401?qid=1679215135&s=luxury-beauty&sr=1-3401,4.7,"1,106","?8,600","?10,750"
1417,Deborah Milano Nail Polish Remover Acetone Free,4,16,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/415-jbUIngL._AC_UL320_.jpg,https://www.amazon.in/Deborah-Milano-Polish-Remover-Acetone/dp/B00BBW1MH6/ref=sr_1_3403?qid=1679215135&s=luxury-beauty&sr=1-3403,2.9,7,?360,?450
1418,"Rimmel London, BB Cream, Very Light, 30 ml",4,16,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/61uSssf9aAL._AC_UL320_.jpg,https://www.amazon.in/Rimmel-London-Cream-Very-Light/dp/B01N49BPWY/ref=sr_1_3404?qid=1679215135&s=luxury-beauty&sr=1-3404,4.4,"5,332","?3,497","?5,499"
1419,Bath & Body Works Trimap Wallflowers Fragrance PlugOS,4,16,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/51Je++eahsL._AC_UL320_.jpg,https://www.amazon.in/Bath-Body-Works-23536146-Wallflowers/dp/B09V31MVWF/ref=sr_1_3405?qid=1679215135&s=luxury-beauty&sr=1-3405,Get,FREE Delivery by Amazon,,"?1,499"
1420,Carolina Herrera Bad Boy Cobalt Eau de Parfum 100ml,4,16,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/51N2hRcgaWL._AC_UL320_.jpg,https://www.amazon.in/Carolina-Herrera-Cobalt-Parfum-100ml/dp/B09TTBMRK5/ref=sr_1_3406?qid=1679215135&s=luxury-beauty&sr=1-3406,4.7,77,,"?8,900"
1421,Paco Rabanne Olympea Eau De Parfum 80ml with Body Lotion 100ml,4,16,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/61eB4H-DqAS._AC_UL320_.jpg,https://www.amazon.in/Paco-Rabanne-Olympea-Parfum-Lotion/dp/B0999D5S9Q/ref=sr_1_3407?qid=1679215135&s=luxury-beauty&sr=1-3407,Get,FREE Delivery by Amazon,"?7,300","?8,600"
1422,"L'Occitane Anti-Aging Immortelle Reset Triphase Essence, 50Ml | Healthy-Looking Complexion | Silicon Free",4,16,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/414SzcSj7iS._AC_UL320_.jpg,https://www.amazon.in/LOccitane-Anti-Aging-Immortelle-Healthy-looking-Complexion/dp/B091LH75DW/ref=sr_1_3408?qid=1679215135&s=luxury-beauty&sr=1-3408,5,7,,"?2,600"
1423,BB Cream Moisturizing Foundation Face Makeup With Original Mushroom Head 3 in 1 Air Cushion 20G.,4,16,https://m.media-amazon.com/images/I/41gwY5K3ulL._AC_UL320_.jpg,https://www.amazon.in/BB-Moisturizing-Foundation-Original-Mushroom/dp/B0BC5Y6KF6/ref=sr_1_3697?qid=1679215138&s=luxury-beauty&sr=1-3697,,,?399,?799
1424,XPIOR Funky Printed Shirt for Men,3,14,https://m.media-amazon.com/images/I/51FNFmM459L._AC_UL320_.jpg,https://www.amazon.in/XPIOR-Funky-Printed-Shirt-LBlue/dp/B0B9YC24L5/ref=sr_1_34?qid=1679140758&s=apparel&sr=1-34,3.9,426,?499,?999
1425,XPIOR Cream Doodle Pattern Printed Half Sleeve Shirt for Men,3,14,https://m.media-amazon.com/images/I/61CHgVVuvSL._AC_UL320_.jpg,https://www.amazon.in/XPIOR-Doodle-Pattern-Printed-Sleeve/dp/B0BBRP8B1R/ref=sr_1_177?qid=1679140766&s=apparel&sr=1-177,3.6,68,?499,"?1,599"
1426,Wrangler Mens Solid Indigo Shirt Regular Fit,3,14,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/81ySAcsADQL._AC_UL320_.jpg,https://www.amazon.in/Wrangler-Solid-Regular-Shirt-B0BCL3R4G8_Indigo/dp/B0BCL3R4G8/ref=sr_1_211?qid=1679140768&s=apparel&sr=1-211,4.3,9,"?1,039","?3,499"
1427,XPIOR White Abstract Printed Funky Half Sleeve Shirt for Men,3,14,https://m.media-amazon.com/images/I/517WZlZ1JnL._AC_UL320_.jpg,https://www.amazon.in/XPIOR-White-Abstract-Printed-Sleeve/dp/B0B9YDKH2W/ref=sr_1_270?qid=1679140770&s=apparel&sr=1-270,3.4,51,?499,?999
1428,Zombom Men's Classic Fit Full Sleeve Casual Shirts,3,14,https://m.media-amazon.com/images/I/51nHeQPbMTL._AC_UL320_.jpg,https://www.amazon.in/Zombom-Sleeve-Cotton-Casual-Shirt/dp/B078V94BZS/ref=sr_1_271?qid=1679140770&s=apparel&sr=1-271,3.6,"3,928",?399,"?2,549"
1429,Zartha Men Striped Solid Casual Pink Shirt,3,14,https://m.media-amazon.com/images/I/51Vw8DM830L._AC_UL320_.jpg,https://www.amazon.in/Zartha-Solid-Casual-White-Shirt/dp/B0BC4H68TG/ref=sr_1_278?qid=1679140770&s=apparel&sr=1-278,4.7,2,?309,?999
1430,Zartha Men Solid Casual Cotton Shirt,3,14,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/51OOakC7osL._AC_UL320_.jpg,https://www.amazon.in/Zartha-Solid-Casual-Cotton-Shirt/dp/B09BZC1TN7/ref=sr_1_371?qid=1679140774&s=apparel&sr=1-371,3.8,178,?497,"?2,499"
1431,XPIOR Abstract Blue & Red Printed Half Sleeve Shirt for Men,3,14,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/51Q4O5pVHgL._AC_UL320_.jpg,https://www.amazon.in/XPIOR-Abstract-Printed-Sleeve-Shirt/dp/B0B9YD778F/ref=sr_1_380?qid=1679140774&s=apparel&sr=1-380,3.8,20,?499,?999
1432,Zombom Men's Printed Polyester Casual Shirt,3,14,https://m.media-amazon.com/images/I/614zDjjBveS._AC_UL320_.jpg,https://www.amazon.in/Zombom-Printed-Polyester-Casual-Multicolored/dp/B08Y6HF59M/ref=sr_1_432?qid=1679140777&s=apparel&sr=1-432,3.6,52,?299,"?2,549"
1433,Z Axis Men's Imported Lycra Lining Casual Half Sleeves Shirt,3,14,https://m.media-amazon.com/images/I/814+NOmREhL._AC_UL320_.jpg,https://www.amazon.in/Axis-Lycra-Lining-Casual-Sleeves/dp/B082565VG8/ref=sr_1_437?qid=1679140779&s=apparel&sr=1-437,3.6,327,?399,?999
1434,XPIOR Flower Printed Half Sleeve Shirt for Men,3,14,https://m.media-amazon.com/images/I/61cvmjCwSHL._AC_UL320_.jpg,https://www.amazon.in/XPIOR-Flower-Printed-Sleeve-Multicolour/dp/B0BBW4GPSD/ref=sr_1_444?qid=1679140779&s=apparel&sr=1-444,5,4,?499,"?1,599"
1435,Yellow Chimes Magnetic Collar Stays Collar Bones Stiffners Shirt Accessories for Men,3,14,https://m.media-amazon.com/images/I/31Qej8aSM7L._AC_UL320_.jpg,https://www.amazon.in/Yellow-Chimes-Magnetic-Stiffners-Accessories/dp/B07SYJJX5H/ref=sr_1_465?qid=1679140779&s=apparel&sr=1-465,3.9,128,?249,"?1,249"
1436,"Zartha Men Striped Casual,Shirt",3,14,https://m.media-amazon.com/images/I/610I+4Zvf9L._AC_UL320_.jpg,https://www.amazon.in/Zartha-Striped-Casual-Shirt-White/dp/B0B9P1RTVL/ref=sr_1_674?qid=1679140788&s=apparel&sr=1-674,3.7,22,?499,"?2,499"
1437,Zombom Men's Cotton Solid Full Sleeve Short Kurta Shirt,3,14,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/61u0srvNTYL._AC_UL320_.jpg,https://www.amazon.in/Zombom-Cotton-Solid-Sleeve-Short/dp/B0BVRF54XK/ref=sr_1_721?qid=1679140790&s=apparel&sr=1-721,,,?499,"?2,549"
1438,Zombom Combo of Men's Regular Fit Cotton Blend Printed Casual Shirts (Pack of 2),3,14,https://m.media-amazon.com/images/I/61HNJXNyH2L._AC_UL320_.jpg,https://www.amazon.in/Zombom-Regular-Cotton-Printed-Casual/dp/B0B945Q9M6/ref=sr_1_858?qid=1679140796&s=apparel&sr=1-858,3.9,19,?799,"?3,849"
1439,Yashvi Creation Men's Lycra Solid Classic Collar Halfsleeve Shirt (YC-1030),3,14,https://m.media-amazon.com/images/I/41Hk6Ac3f5L._AC_UL320_.jpg,https://www.amazon.in/Yashvi-Creation-Classic-Collar-Halfsleeve/dp/B0BM3DSQFW/ref=sr_1_967?qid=1679140803&s=apparel&sr=1-967,3.8,4,?429,?999
1440,XPIOR Blue Floral Printed Casual Half Sleeve Shirt for Men,3,14,https://m.media-amazon.com/images/I/51BOQhwkY5L._AC_UL320_.jpg,https://www.amazon.in/XPIOR-Floral-Printed-Casual-Sleeve/dp/B0BC1H4PZN/ref=sr_1_1004?qid=1679140803&s=apparel&sr=1-1004,4.5,2,?499,"?1,599"
1441,Zartha Men's Regular Fit Casual Shirt,3,14,https://m.media-amazon.com/images/I/51G6U8v5WXL._AC_UL320_.jpg,https://www.amazon.in/Zartha-Regular-Casual-Shirt-Light/dp/B08XPF2LT6/ref=sr_1_1056?qid=1679140805&s=apparel&sr=1-1056,3.9,149,?497,"?1,999"
1442,Wrangler Men Off White & Indigo Checked Slim FiT-Shirt,3,14,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/81iBV4jnPaL._AC_UL320_.jpg,https://www.amazon.in/Wrangler-WMSH003701-Jordan-Indigo-Shirt/dp/B09ZYHGW2V/ref=sr_1_1124?qid=1679140810&s=apparel&sr=1-1124,3.8,3,"?1,198","?2,999"
1443,XPIOR Atrang Classic Beach Wear Shirt for Men,3,14,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/61qwfJ3Vt2L._AC_UL320_.jpg,https://www.amazon.in/XPIOR-Atrang-Classic-Beach-Multicolour/dp/B0BVD3D8FJ/ref=sr_1_1297?qid=1679140817&s=apparel&sr=1-1297,,,?499,"?1,599"
1444,XPIOR Men's Green Slim Fit Casual Funky Shirt,3,14,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/61M4qHm+K6L._AC_UL320_.jpg,https://www.amazon.in/XPIOR-Casual-Funky-Shirt-Green/dp/B0BQW3B3LS/ref=sr_1_1338?qid=1679140819&s=apparel&sr=1-1338,1,1,?499,"?1,599"
1445,Zombom Combo of Men's Regular Fit Cotton Blend Casual Shirts,3,14,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/51XJ8wrMkuL._AC_UL320_.jpg,https://www.amazon.in/Zombom-Regular-Cotton-Casual-Shirts/dp/B0B6R94NJR/ref=sr_1_1405?qid=1679140823&s=apparel&sr=1-1405,3.4,46,?799,"?3,849"
1446,Wrangler Men Striped Indigo Shirt (Regular),3,14,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/81FyIB35+dL._AC_UL320_.jpg,https://www.amazon.in/Wrangler-Striped-Regular-Shirt-B0BCLYGWLP_Indigo/dp/B0BCLYGWLP/ref=sr_1_1686?qid=1679140834&s=apparel&sr=1-1686,,,"?1,198","?2,999"
1447,XPIOR Men's Casual Printed Half Sleeve Shirt (M) Multicolour,3,14,https://m.media-amazon.com/images/I/618WMGHVErL._AC_UL320_.jpg,https://www.amazon.in/XPIOR-Casual-Printed-Sleeve-Multicolour/dp/B0B9WZNVVX/ref=sr_1_1734?qid=1679140836&s=apparel&sr=1-1734,,,?499,?999
1448,XPIOR Orange Mandal Pattern Printed Half Sleeve Shirt for Men,3,14,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/61cx83Oa77L._AC_UL320_.jpg,https://www.amazon.in/XPIOR-Orange-Mandal-Pattern-Printed/dp/B0BBRNCX6C/ref=sr_1_1779?qid=1679140839&s=apparel&sr=1-1779,1.9,7,?499,?999
1449,"ZAKOD Polka Print Dotted Cotton Shirts for Men for Formal Wear,100% Cotton Shirts,Available Sizes M=38,L=40,XL=42",3,14,https://m.media-amazon.com/images/I/81q1-5edHwL._AC_UL320_.jpg,https://www.amazon.in/ZAKOD-Dotted-Cotton-Available-X-Large/dp/B084L7NNHW/ref=sr_1_2070?qid=1679140854&s=apparel&sr=1-2070,3.2,749,?499,"?1,199"
1450,YHA Men Regular Fit Cotton Casual Solid Shirts,3,14,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/71Vk1bHzunL._AC_UL320_.jpg,https://www.amazon.in/YHA-Solid-Shirt-Regular-Darkgrey/dp/B09NC35BMH/ref=sr_1_2120?qid=1679140856&s=apparel&sr=1-2120,4.3,45,?549,"?1,799"
1451,ZAURE+ Full Sleeves Casual Shirt for Men -100% Cotton Slim-Fit for Gents,3,14,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/613uSdmQLiL._AC_UL320_.jpg,https://www.amazon.in/ZAURE-Sleeves-Casual-Slim-Fit-X-Large/dp/B0B71JN73Q/ref=sr_1_2171?qid=1679140858&s=apparel&sr=1-2171,3.9,25,?539,"?1,999"
1452,Zombom Men's Classic Fit Casual Shirts,3,14,https://m.media-amazon.com/images/I/51siGAVSIFL._AC_UL320_.jpg,https://www.amazon.in/Zombom-Classic-ZBBUTTON-PATTI_511_Light-Green_42_Green_42/dp/B08JTMGZFW/ref=sr_1_2346?qid=1679140865&s=apparel&sr=1-2346,3.8,442,?499,"?2,549"
1453,Wrangler Men's Regular Shirt,3,14,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/61zh1-AtO4L._AC_UL320_.jpg,https://www.amazon.in/Wrangler-mens-Cotton-Shirt-Olive/dp/B09RN2FMDL/ref=sr_1_2393?qid=1679140868&s=apparel&sr=1-2393,5,1,"?1,118","?2,799"
1454,Zombom Combo of Men's Regular Fit Cotton Blend Casual Shirts (Pack of 2),3,14,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/512dC3zL8wL._AC_UL320_.jpg,https://www.amazon.in/Zombom-Regular-Cotton-Casual-X-Large/dp/B0BYJGL9P5/ref=sr_1_2546?qid=1679140874&s=apparel&sr=1-2546,4.2,15,?947,"?3,849"
1455,"ZAKOD Cotton Shirts for Men,100% Pure Cotton Shirts",3,14,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/710mqhd9mCL._AC_UL320_.jpg,https://www.amazon.in/ZAKOD-Cotton-Shirts-100-Small/dp/B097PC8T1Q/ref=sr_1_2555?qid=1679140876&s=apparel&sr=1-2555,3.2,88,?399,"?1,499"
1456,"ZAKOD Plain Cotton Shirts for Men for Casual Use,Normal Wear Shirts,Available Sizes M=38,L=40,XL=42,100% Pure Cotton Shirt...",3,14,https://m.media-amazon.com/images/I/718fo8kvBJL._AC_UL320_.jpg,https://www.amazon.in/ZAKOD-Cotton-Shirts-Casual-Available/dp/B0844PJYVD/ref=sr_1_2784?qid=1679140885&s=apparel&sr=1-2784,3.2,158,?449,"?1,499"
1457,Zeal G Casual Shirts for Men,3,14,https://m.media-amazon.com/images/I/61+UWTWIYXL._AC_UL320_.jpg,https://www.amazon.in/Zeal-Stylish-Branded-Sleeves-1192/dp/B0B57898TC/ref=sr_1_2792?qid=1679140885&s=apparel&sr=1-2792,5,1,?999,"?2,195"
1458,Zombom Men's Regular Fir Causal Shirt,3,14,https://m.media-amazon.com/images/I/61ypofOa5uL._AC_UL320_.jpg,https://www.amazon.in/Zombom-Regular-Causal-Shirt-Light/dp/B09MFQJV79/ref=sr_1_2827?qid=1679140887&s=apparel&sr=1-2827,3.4,17,?499,"?2,549"
1459,Zoitgiest Men Chekered Full Sleeve Casual Shirt,3,14,https://m.media-amazon.com/images/I/51HAiXHYwyL._AC_UL320_.jpg,https://www.amazon.in/Zoitgiest-Chekered-Sleeve-Casual-Medium/dp/B0BTHP6K5Y/ref=sr_1_2847?qid=1679140890&s=apparel&sr=1-2847,,,?420,"?1,299"
1460,"ZAKOD Polka Print Dotted Cotton Shirts for Men for Formal Wear,100% Cotton",3,14,https://m.media-amazon.com/images/I/51iw6Fj8tjL._AC_UL320_.jpg,https://www.amazon.in/ZAKOD-Dotted-Cotton-Shirts-X-Large/dp/B09BNDNFNZ/ref=sr_1_2860?qid=1679140890&s=apparel&sr=1-2860,3.1,24,?499,"?1,499"
1461,Wrangler Solid Cotton Full Sleeves Regular Fit Mens Casual Shirt,3,14,https://m.media-amazon.com/images/I/51s6XZW0ZIL._AC_UL320_.jpg,https://www.amazon.in/Wrangler-Solid-Regular-Shirt-B0BCL5LDVT_Khaki/dp/B0BCL5LDVT/ref=sr_1_3102?qid=1679140901&s=apparel&sr=1-3102,,,"?1,318","?3,299"
1462,Zombom Combo of Men Cotton Polyester Blend Regular Fit Striped Casual Shirt Pack of 2,3,14,https://m.media-amazon.com/images/I/6137D3PVgUL._AC_UL320_.jpg,https://www.amazon.in/Zombom-Cotton-Polyester-Regular-Striped/dp/B0BQDPL9JQ/ref=sr_1_3108?qid=1679140901&s=apparel&sr=1-3108,5,1,?799,"?2,549"
1463,Wrangler Men Mineral Yellow Solid Regular Fit Shirt,3,14,https://m.media-amazon.com/images/I/61FuCve5ccL._AC_UL320_.jpg,https://www.amazon.in/Wrangler-Mateo-Solid-Shirt-Mineral/dp/B09ZYH86Y1/ref=sr_1_3271?qid=1679140909&s=apparel&sr=1-3271,4.3,4,"?1,118","?2,799"
1464,Zartha Men Regular Fit Striped Spread Collar Casual Shirt,3,14,https://m.media-amazon.com/images/I/51Duw7-69tL._AC_UL320_.jpg,https://www.amazon.in/Zartha-Regular-Striped-Spread-Collar/dp/B09RMPY3M2/ref=sr_1_3307?qid=1679140909&s=apparel&sr=1-3307,,,?499,"?2,499"
1465,"Zolario Cotton Formal Shirts for Men, Ideal for Office, Smart Casual, Party and Wedding",3,14,https://m.media-amazon.com/images/I/61ChDEASgAL._AC_UL320_.jpg,https://www.amazon.in/Zolario-Cotton-Formal-Shirts-Wedding/dp/B09YXLXPTW/ref=sr_1_3403?qid=1679140913&s=apparel&sr=1-3403,3.1,12,?399,?799
1466,Zartha Men Solid Casual White Shirt,3,14,https://m.media-amazon.com/images/I/71n1z3wmelL._AC_UL320_.jpg,https://www.amazon.in/Zartha-Solid-Casual-White-Blue_RED/dp/B0B9S4CCX6/ref=sr_1_3441?qid=1679140915&s=apparel&sr=1-3441,3.6,5,?854,"?2,499"
1467,Wrangler Men White Printed Slim FiT-Shirt,3,14,https://m.media-amazon.com/images/I/617HdbEIqsL._AC_UL320_.jpg,https://www.amazon.in/Wrangler-Cameron-AOP-Shirt-White/dp/B09ZYHN4F5/ref=sr_1_3580?qid=1679140922&s=apparel&sr=1-3580,3.5,10,"?1,118","?2,799"
1468,ZAKOD Cotton Plain Shirts for Men for Casual Use(Combo of 4),3,14,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/716JJF9Ok6L._AC_UL320_.jpg,https://www.amazon.in/Zakod-Combo-Mehroom-casual-cotton/dp/B079G2GN9R/ref=sr_1_3705?qid=1679140929&s=apparel&sr=1-3705,3.5,27,"?1,299","?2,999"
1469,Zartha Men Printed Casual White Shirt,3,14,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/515857dgIvL._AC_UL320_.jpg,https://www.amazon.in/Zartha-Printed-Casual-White-Shirt/dp/B0BDRC5MD3/ref=sr_1_3802?qid=1679140933&s=apparel&sr=1-3802,3.3,3,?497,"?2,499"
1470,YATTA Men's Striped Regular Fit Causal Full Sleeve Grey Shirt,3,14,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/71t8RhaOuOL._AC_UL320_.jpg,https://www.amazon.in/YATTA-Vertical-Striped-Regular-Standard/dp/B08B5XCF7S/ref=sr_1_3805?qid=1679140933&s=apparel&sr=1-3805,4,1,?699,"?1,299"
1471,"ZAURE+ SXY Premium Casual Shirts for Men, 100% Pure Cotton, Ideal with Stylish Mandarian Collar.",3,14,https://m.media-amazon.com/images/I/51wtya3pPjL._AC_UL320_.jpg,https://www.amazon.in/ZAURE-Premium-Stylish-Mandarian-Collar/dp/B0BG39P39W/ref=sr_1_3880?qid=1679140935&s=apparel&sr=1-3880,3.7,7,?549,"?1,999"
1472,Wrangler Solid Cotton Regular Fit Cut Way Collar Mens Casual Shirt,3,14,https://m.media-amazon.com/images/I/51h005cAv+L._AC_UL320_.jpg,https://www.amazon.in/Wrangler-Solid-Regular-Shirt-B0BCL2X1W8_Green/dp/B0BCL2X1W8/ref=sr_1_4412?qid=1679140959&s=apparel&sr=1-4412,4,3,"?1,318","?3,299"
1473,XPIOR Yellow & Black Leaf Printed Funky Half Sleeve Shirt for Men,3,14,https://m.media-amazon.com/images/I/51qr4I8GPXL._AC_UL320_.jpg,https://www.amazon.in/XPIOR-Yellow-Printed-Sleeve-Multicolour/dp/B0B9Y9NCM3/ref=sr_1_4429?qid=1679140961&s=apparel&sr=1-4429,2.5,10,?499,?999
1474,Wrangler Men Striped White Shirt (Regular),3,14,https://m.media-amazon.com/images/I/71V0HFXpM-L._AC_UL320_.jpg,https://www.amazon.in/Wrangler-Striped-Regular-Shirt-B0BCL3269K_White/dp/B0BCL3269K/ref=sr_1_4444?qid=1679140961&s=apparel&sr=1-4444,,,"?1,118","?2,799"
1475,XPIOR Yellow Honey Printed Beach Wear Shirt for Men,3,14,https://m.media-amazon.com/images/I/61pCFi-W7AL._AC_UL320_.jpg,https://www.amazon.in/XPIOR-Yellow-Honey-Printed-Beach/dp/B0BW79PW51/ref=sr_1_4529?qid=1679140965&s=apparel&sr=1-4529,,,?499,"?1,599"
1476,Wrangler Printed Cotton Slim Fit Mens Casual Shirt,3,14,https://m.media-amazon.com/images/I/61Rdgz6kWtL._AC_UL320_.jpg,https://www.amazon.in/Wrangler-Fitted-Shirt-WMSH003166_Lt-Peach/dp/B09XMHZQM4/ref=sr_1_4707?qid=1679140972&s=apparel&sr=1-4707,3.6,3,"?1,038","?2,599"
1477,Zombom Men's Rayon Casual Digital Printed Kurta Shirt,3,14,https://m.media-amazon.com/images/I/61yivK4o62L._AC_UL320_.jpg,https://www.amazon.in/Zombom-Rayon-Casual-Digital-Printed/dp/B0BN3P94YQ/ref=sr_1_4850?qid=1679140978&s=apparel&sr=1-4850,5,1,?399,"?1,999"
1478,XPIOR Multicolor Printed Funky Half Sleeve Shirt for Men,3,14,https://m.media-amazon.com/images/I/414Xj3eJw1L._AC_UL320_.jpg,https://www.amazon.in/XPIOR-Multicolor-Printed-Funky-Sleeve/dp/B0B9Y4FZTM/ref=sr_1_5120?qid=1679140992&s=apparel&sr=1-5120,4.6,3,?499,?999
1479,YHA Men's Regular Fit Shirt Half Sleeves,3,14,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/81eXgXUeG1L._AC_UL320_.jpg,https://www.amazon.in/YHA-Regular-Cotton-Casual-Check/dp/B09WTR92W8/ref=sr_1_5334?qid=1679141000&s=apparel&sr=1-5334,4.2,6,?549,"?1,799"
1480,Zombom Combo of Men's Regular Fit Cotton Blend Solid Casual Shirts (Pack of 2),3,14,https://m.media-amazon.com/images/I/61QsDdWFOsL._AC_UL320_.jpg,https://www.amazon.in/Zombom-Regular-Cotton-Casual-Shirts/dp/B0BM4R1H25/ref=sr_1_5749?qid=1679141020&s=apparel&sr=1-5749,3.5,2,?799,"?2,549"
1481,ZED EAGLE Men's Casual Regular Fit Full Sleeve Shirt,3,14,https://m.media-amazon.com/images/I/61MnUaFE1JL._AC_UL320_.jpg,https://www.amazon.in/ZED-EAGLE-Casual-Regular-Sleeve/dp/B0BQC82188/ref=sr_1_6398?qid=1679141050&s=apparel&sr=1-6398,,,?530,?999
1482,"ZAKOD Men's Regular Fit Long Sleeve Cotton Cutway Collar Summer Wear Formal Shirt Available Size:-M,L,XL Attactive Color",3,14,https://m.media-amazon.com/images/I/41dqqXHxdbL._AC_UL320_.jpg,https://www.amazon.in/ZAKOD-Regular-Sleeve-Cotton-Available/dp/B0BY2QQYL8/ref=sr_1_6572?qid=1679141057&s=apparel&sr=1-6572,,,?395,"?1,999"
